ID Race,Race,ID Year,Year,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,Slug Geography
4,"Asian",2018,"2018",76129,9970,"Santa Barbara County, CA","05000US06083","santa-barbara-county-ca"
4,"Asian",2018,"2018",138903,1505,"Santa Clara County, CA","05000US06085","santa-clara-county-ca"
4,"Asian",2018,"2018",63333,9149,"Santa Cruz County, CA","05000US06087","santa-cruz-county-ca"
4,"Asian",2018,"2018",75655,15149,"Shasta County, CA","05000US06089","shasta-county-ca"
4,"Asian",2018,"2018",40000,21776,"Siskiyou County, CA","05000US06093","siskiyou-county-ca"
4,"Asian",2018,"2018",94257,3794.0000000000005,"Solano County, CA","05000US06095","solano-county-ca"
4,"Asian",2018,"2018",76200,7838,"Sonoma County, CA","05000US06097","sonoma-county-ca"
4,"Asian",2018,"2018",68149,5667,"Stanislaus County, CA","05000US06099","stanislaus-county-ca"
4,"Asian",2018,"2018",57787,6809,"Sutter County, CA","05000US06101","sutter-county-ca"
4,"Asian",2018,"2018",16667,14911.000000000002,"Trinity County, CA","05000US06105","trinity-county-ca"
4,"Asian",2018,"2018",56552,9174,"Tulare County, CA","05000US06107","tulare-county-ca"
4,"Asian",2018,"2018",59583,49587,"Tuolumne County, CA","05000US06109","tuolumne-county-ca"
4,"Asian",2018,"2018",108863,4828,"Ventura County, CA","05000US06111","ventura-county-ca"
4,"Asian",2018,"2018",58306,7210,"Yolo County, CA","05000US06113","yolo-county-ca"
4,"Asian",2018,"2018",41400,29039,"Yuba County, CA","05000US06115","yuba-county-ca"
5,"Pacific Islander",2018,"2018",79824,6577,"Alameda County, CA","05000US06001","alameda-county-ca"
5,"Pacific Islander",2018,"2018",96630,29101,"Butte County, CA","05000US06007","butte-county-ca"
5,"Pacific Islander",2018,"2018",89818,8604,"Contra Costa County, CA","05000US06013","contra-costa-county-ca"
5,"Pacific Islander",2018,"2018",57788,30746,"El Dorado County, CA","05000US06017","el-dorado-county-ca"
5,"Pacific Islander",2018,"2018",47000,28847.999999999996,"Fresno County, CA","05000US06019","fresno-county-ca"
5,"Pacific Islander",2018,"2018",53750,32932,"Inyo County, CA","05000US06027","inyo-county-ca"
5,"Pacific Islander",2018,"2018",67656,63068.99999999999,"Kern County, CA","05000US06029","kern-county-ca"
5,"Pacific Islander",2018,"2018",69433,4065,"Los Angeles County, CA","05000US06037","los-angeles-county-ca"
5,"Pacific Islander",2018,"2018",19214,18743,"Marin County, CA","05000US06041","marin-county-ca"
5,"Pacific Islander",2018,"2018",40592,16167,"Mendocino County, CA","05000US06045","mendocino-county-ca"
5,"Pacific Islander",2018,"2018",69133,40002,"Monterey County, CA","05000US06053","monterey-county-ca"
5,"Pacific Islander",2018,"2018",89395,16226,"Orange County, CA","05000US06059","orange-county-ca"
5,"Pacific Islander",2018,"2018",60250,15797,"Placer County, CA","05000US06061","placer-county-ca"
5,"Pacific Islander",2018,"2018",72997,18280,"Riverside County, CA","05000US06065","riverside-county-ca"
5,"Pacific Islander",2018,"2018",62019,7415,"Sacramento County, CA","05000US06067","sacramento-county-ca"
5,"Pacific Islander",2018,"2018",63083,16241,"San Bernardino County, CA","05000US06071","san-bernardino-county-ca"
5,"Pacific Islander",2018,"2018",67579,4397,"San Diego County, CA","05000US06073","san-diego-county-ca"
5,"Pacific Islander",2018,"2018",76333,14707.000000000002,"San Francisco County, CA","05000US06075","san-francisco-county-ca"
5,"Pacific Islander",2018,"2018",82476,9712,"San Joaquin County, CA","05000US06077","san-joaquin-county-ca"
5,"Pacific Islander",2018,"2018",77643,13605.999999999998,"San Mateo County, CA","05000US06081","san-mateo-county-ca"
5,"Pacific Islander",2018,"2018",84805,74690,"Santa Barbara County, CA","05000US06083","santa-barbara-county-ca"
5,"Pacific Islander",2018,"2018",93391,14079.000000000002,"Santa Clara County, CA","05000US06085","santa-clara-county-ca"
5,"Pacific Islander",2018,"2018",33194,19684,"Shasta County, CA","05000US06089","shasta-county-ca"
5,"Pacific Islander",2018,"2018",180833,132649,"Siskiyou County, CA","05000US06093","siskiyou-county-ca"
5,"Pacific Islander",2018,"2018",74875,20397,"Solano County, CA","05000US06095","solano-county-ca"
5,"Pacific Islander",2018,"2018",81479,7749,"Sonoma County, CA","05000US06097","sonoma-county-ca"
5,"Pacific Islander",2018,"2018",64349,4675,"Stanislaus County, CA","05000US06099","stanislaus-county-ca"
5,"Pacific Islander",2018,"2018",95573,55400.00000000001,"Sutter County, CA","05000US06101","sutter-county-ca"
5,"Pacific Islander",2018,"2018",97039,15297,"Ventura County, CA","05000US06111","ventura-county-ca"
5,"Pacific Islander",2018,"2018",46333,44718,"Yolo County, CA","05000US06113","yolo-county-ca"
5,"Pacific Islander",2018,"2018",51364,12169,"Yuba County, CA","05000US06115","yuba-county-ca"
6,"Other",2018,"2018",70027,2586,"Alameda County, CA","05000US06001","alameda-county-ca"
6,"Other",2018,"2018",66680,38485,"Amador County, CA","05000US06005","amador-county-ca"
6,"Other",2018,"2018",43014,3762.9999999999995,"Butte County, CA","05000US06007","butte-county-ca"
6,"Other",2018,"2018",41161,29125.999999999996,"Calaveras County, CA","05000US06009","calaveras-county-ca"
6,"Other",2018,"2018",54211,21180,"Colusa County, CA","05000US06011","colusa-county-ca"
6,"Other",2018,"2018",62996,3698.0000000000005,"Contra Costa County, CA","05000US06013","contra-costa-county-ca"
6,"Other",2018,"2018",32759,15390.000000000002,"Del Norte County, CA","05000US06015","del-norte-county-ca"
6,"Other",2018,"2018",52938,4073.0000000000005,"El Dorado County, CA","05000US06017","el-dorado-county-ca"
6,"Other",2018,"2018",38685,1601,"Fresno County, CA","05000US06019","fresno-county-ca"
6,"Other",2018,"2018",41968,10792,"Glenn County, CA","05000US06021","glenn-county-ca"
6,"Other",2018,"2018",38594,6498,"Humboldt County, CA","05000US06023","humboldt-county-ca"
6,"Other",2018,"2018",42051,3129,"Imperial County, CA","05000US06025","imperial-county-ca"
6,"Other",2018,"2018",69083,14292,"Inyo County, CA","05000US06027","inyo-county-ca"
6,"Other",2018,"2018",48878,2108,"Kern County, CA","05000US06029","kern-county-ca"
6,"Other",2018,"2018",44908,2848,"Kings County, CA","05000US06031","kings-county-ca"
6,"Other",2018,"2018",33853,6108,"Lake County, CA","05000US06033","lake-county-ca"
6,"Other",2018,"2018",53750,47383,"Lassen County, CA","05000US06035","lassen-county-ca"
6,"Other",2018,"2018",50358,439,"Los Angeles County, CA","05000US06037","los-angeles-county-ca"
6,"Other",2018,"2018",42476,4863,"Madera County, CA","05000US06039","madera-county-ca"
6,"Other",2018,"2018",51915,3598,"Marin County, CA","05000US06041","marin-county-ca"
6,"Other",2018,"2018",50260,17209,"Mendocino County, CA","05000US06045","mendocino-county-ca"
6,"Other",2018,"2018",43490,2015,"Merced County, CA","05000US06047","merced-county-ca"
6,"Other",2018,"2018",36524,21149,"Mono County, CA","05000US06051","mono-county-ca"
6,"Other",2018,"2018",54262,1684,"Monterey County, CA","05000US06053","monterey-county-ca"
6,"Other",2018,"2018",67325,5366,"Napa County, CA","05000US06055","napa-county-ca"
6,"Other",2018,"2018",46875,18576,"Nevada County, CA","05000US06057","nevada-county-ca"
6,"Other",2018,"2018",59904,1134,"Orange County, CA","05000US06059","orange-county-ca"
6,"Other",2018,"2018",66563,11540,"Placer County, CA","05000US06061","placer-county-ca"
6,"Other",2018,"2018",50852,1099,"Riverside County, CA","05000US06065","riverside-county-ca"
6,"Other",2018,"2018",48361,2142,"Sacramento County, CA","05000US06067","sacramento-county-ca"
6,"Other",2018,"2018",74889,9533,"San Benito County, CA","05000US06069","san-benito-county-ca"
6,"Other",2018,"2018",55321,1373,"San Bernardino County, CA","05000US06071","san-bernardino-county-ca"
6,"Other",2018,"2018",55121,1817.9999999999998,"San Diego County, CA","05000US06073","san-diego-county-ca"
6,"Other",2018,"2018",59497,5674,"San Francisco County, CA","05000US06075","san-francisco-county-ca"
6,"Other",2018,"2018",49862,2089,"San Joaquin County, CA","05000US06077","san-joaquin-county-ca"
6,"Other",2018,"2018",55909,11124,"San Luis Obispo County, CA","05000US06079","san-luis-obispo-county-ca"
6,"Other",2018,"2018",70128,5208,"San Mateo County, CA","05000US06081","san-mateo-county-ca"
6,"Other",2018,"2018",54301,4807,"Santa Barbara County, CA","05000US06083","santa-barbara-county-ca"
6,"Other",2018,"2018",68787,2030.9999999999998,"Santa Clara County, CA","05000US06085","santa-clara-county-ca"
6,"Other",2018,"2018",54827,2841,"Santa Cruz County, CA","05000US06087","santa-cruz-county-ca"
6,"Other",2018,"2018",36974,11693,"Shasta County, CA","05000US06089","shasta-county-ca"
6,"Other",2018,"2018",33456,8039.000000000001,"Siskiyou County, CA","05000US06093","siskiyou-county-ca"
6,"Other",2018,"2018",66702,3178,"Solano County, CA","05000US06095","solano-county-ca"
6,"Other",2018,"2018",56476,3240,"Sonoma County, CA","05000US06097","sonoma-county-ca"
6,"Other",2018,"2018",50090,3057,"Stanislaus County, CA","05000US06099","stanislaus-county-ca"
6,"Other",2018,"2018",54261,6114,"Sutter County, CA","05000US06101","sutter-county-ca"
6,"Other",2018,"2018",42306,10274,"Tehama County, CA","05000US06103","tehama-county-ca"
6,"Other",2018,"2018",79063,65843,"Trinity County, CA","05000US06105","trinity-county-ca"
6,"Other",2018,"2018",41691,2702,"Tulare County, CA","05000US06107","tulare-county-ca"
6,"Other",2018,"2018",44179,4736,"Tuolumne County, CA","05000US06109","tuolumne-county-ca"
6,"Other",2018,"2018",67475,3385,"Ventura County, CA","05000US06111","ventura-county-ca"
6,"Other",2018,"2018",53897,1805,"Yolo County, CA","05000US06113","yolo-county-ca"
6,"Other",2018,"2018",42028,5231,"Yuba County, CA","05000US06115","yuba-county-ca"
7,"Two Or More",2018,"2018",87650,4911,"Alameda County, CA","05000US06001","alameda-county-ca"
7,"Two Or More",2018,"2018",56765,10324,"Amador County, CA","05000US06005","amador-county-ca"
7,"Two Or More",2018,"2018",38779,4091,"Butte County, CA","05000US06007","butte-county-ca"
7,"Two Or More",2018,"2018",27307,17042,"Calaveras County, CA","05000US06009","calaveras-county-ca"
7,"Two Or More",2018,"2018",63269,12101,"Colusa County, CA","05000US06011","colusa-county-ca"
7,"Two Or More",2018,"2018",80179,2571,"Contra Costa County, CA","05000US06013","contra-costa-county-ca"
7,"Two Or More",2018,"2018",45718,14764,"Del Norte County, CA","05000US06015","del-norte-county-ca"
7,"Two Or More",2018,"2018",73277,16863,"El Dorado County, CA","05000US06017","el-dorado-county-ca"
7,"Two Or More",2018,"2018",49073,3494,"Fresno County, CA","05000US06019","fresno-county-ca"
7,"Two Or More",2018,"2018",35357,9589,"Humboldt County, CA","05000US06023","humboldt-county-ca"
7,"Two Or More",2018,"2018",47563,14074.000000000002,"Imperial County, CA","05000US06025","imperial-county-ca"
7,"Two Or More",2018,"2018",66944,51432,"Inyo County, CA","05000US06027","inyo-county-ca"
7,"Two Or More",2018,"2018",52194,5666,"Kern County, CA","05000US06029","kern-county-ca"
7,"Two Or More",2018,"2018",66797,17014,"Kings County, CA","05000US06031","kings-county-ca"
7,"Two Or More",2018,"2018",27384,17186,"Lake County, CA","05000US06033","lake-county-ca"
7,"Two Or More",2018,"2018",70327,1713,"Los Angeles County, CA","05000US06037","los-angeles-county-ca"
7,"Two Or More",2018,"2018",53963,7214.000000000001,"Madera County, CA","05000US06039","madera-county-ca"
7,"Two Or More",2018,"2018",97115,27466,"Marin County, CA","05000US06041","marin-county-ca"
7,"Two Or More",2018,"2018",27188,12946,"Mariposa County, CA","05000US06043","mariposa-county-ca"
7,"Two Or More",2018,"2018",29712,6837.999999999999,"Mendocino County, CA","05000US06045","mendocino-county-ca"
7,"Two Or More",2018,"2018",44971,11955,"Merced County, CA","05000US06047","merced-county-ca"
7,"Two Or More",2018,"2018",250001,,"Mono County, CA","05000US06051","mono-county-ca"
7,"Two Or More",2018,"2018",83375,5406,"Monterey County, CA","05000US06053","monterey-county-ca"
7,"Two Or More",2018,"2018",90000,14605,"Napa County, CA","05000US06055","napa-county-ca"
7,"Two Or More",2018,"2018",61900,32403,"Nevada County, CA","05000US06057","nevada-county-ca"
7,"Two Or More",2018,"2018",89022,4084,"Orange County, CA","05000US06059","orange-county-ca"
7,"Two Or More",2018,"2018",82739,7255,"Placer County, CA","05000US06061","placer-county-ca"
7,"Two Or More",2018,"2018",44405,19853,"Plumas County, CA","05000US06063","plumas-county-ca"
7,"Two Or More",2018,"2018",73470,2623,"Riverside County, CA","05000US06065","riverside-county-ca"
7,"Two Or More",2018,"2018",56380,3001,"Sacramento County, CA","05000US06067","sacramento-county-ca"
7,"Two Or More",2018,"2018",110129,16586,"San Benito County, CA","05000US06069","san-benito-county-ca"
7,"Two Or More",2018,"2018",60037,3881,"San Bernardino County, CA","05000US06071","san-bernardino-county-ca"
7,"Two Or More",2018,"2018",74120,2968,"San Diego County, CA","05000US06073","san-diego-county-ca"
7,"Two Or More",2018,"2018",114399,7415,"San Francisco County, CA","05000US06075","san-francisco-county-ca"
7,"Two Or More",2018,"2018",54308,2397,"San Joaquin County, CA","05000US06077","san-joaquin-county-ca"
7,"Two Or More",2018,"2018",81394,16933,"San Luis Obispo County, CA","05000US06079","san-luis-obispo-county-ca"
7,"Two Or More",2018,"2018",108663,9259,"San Mateo County, CA","05000US06081","san-mateo-county-ca"
7,"Two Or More",2018,"2018",66357,6358,"Santa Barbara County, CA","05000US06083","santa-barbara-county-ca"
7,"Two Or More",2018,"2018",107453,4478,"Santa Clara County, CA","05000US06085","santa-clara-county-ca"
7,"Two Or More",2018,"2018",61929,19262,"Santa Cruz County, CA","05000US06087","santa-cruz-county-ca"
7,"Two Or More",2018,"2018",47943,9864,"Shasta County, CA","05000US06089","shasta-county-ca"
7,"Two Or More",2018,"2018",32266,9112,"Siskiyou County, CA","05000US06093","siskiyou-county-ca"
7,"Two Or More",2018,"2018",74992,5722,"Solano County, CA","05000US06095","solano-county-ca"
7,"Two Or More",2018,"2018",76986,5761,"Sonoma County, CA","05000US06097","sonoma-county-ca"
7,"Two Or More",2018,"2018",53674,3855.0000000000005,"Stanislaus County, CA","05000US06099","stanislaus-county-ca"
7,"Two Or More",2018,"2018",50679,7831,"Sutter County, CA","05000US06101","sutter-county-ca"
7,"Two Or More",2018,"2018",35313,22658,"Tehama County, CA","05000US06103","tehama-county-ca"
7,"Two Or More",2018,"2018",49375,19953,"Trinity County, CA","05000US06105","trinity-county-ca"
7,"Two Or More",2018,"2018",53472,12238,"Tulare County, CA","05000US06107","tulare-county-ca"
7,"Two Or More",2018,"2018",72481,10302,"Tuolumne County, CA","05000US06109","tuolumne-county-ca"
7,"Two Or More",2018,"2018",86196,5895,"Ventura County, CA","05000US06111","ventura-county-ca"
7,"Two Or More",2018,"2018",60185,8031,"Yolo County, CA","05000US06113","yolo-county-ca"
7,"Two Or More",2018,"2018",42703,8260,"Yuba County, CA","05000US06115","yuba-county-ca"
8,"White Non-Hispanic",2018,"2018",108277,1318,"Alameda County, CA","05000US06001","alameda-county-ca"
8,"White Non-Hispanic",2018,"2018",69375,12843,"Alpine County, CA","05000US06003","alpine-county-ca"
8,"White Non-Hispanic",2018,"2018",59637,4228,"Amador County, CA","05000US06005","amador-county-ca"
8,"White Non-Hispanic",2018,"2018",51185,1830,"Butte County, CA","05000US06007","butte-county-ca"
8,"White Non-Hispanic",2018,"2018",59309,3795,"Calaveras County, CA","05000US06009","calaveras-county-ca"
8,"White Non-Hispanic",2018,"2018",56609,4022.0000000000005,"Colusa County, CA","05000US06011","colusa-county-ca"
8,"White Non-Hispanic",2018,"2018",105826,1092,"Contra Costa County, CA","05000US06013","contra-costa-county-ca"
8,"White Non-Hispanic",2018,"2018",47969,7006,"Del Norte County, CA","05000US06015","del-norte-county-ca"
8,"White Non-Hispanic",2018,"2018",80514,2086,"El Dorado County, CA","05000US06017","el-dorado-county-ca"
8,"White Non-Hispanic",2018,"2018",66362,1272,"Fresno County, CA","05000US06019","fresno-county-ca"
8,"White Non-Hispanic",2018,"2018",49539,3884.9999999999995,"Glenn County, CA","05000US06021","glenn-county-ca"
8,"White Non-Hispanic",2018,"2018",47889,1560,"Humboldt County, CA","05000US06023","humboldt-county-ca"
8,"White Non-Hispanic",2018,"2018",62716,7540,"Imperial County, CA","05000US06025","imperial-county-ca"
8,"White Non-Hispanic",2018,"2018",54684,4408,"Inyo County, CA","05000US06027","inyo-county-ca"
8,"White Non-Hispanic",2018,"2018",63483,1448,"Kern County, CA","05000US06029","kern-county-ca"
8,"White Non-Hispanic",2018,"2018",68415,3656.9999999999995,"Kings County, CA","05000US06031","kings-county-ca"
8,"White Non-Hispanic",2018,"2018",45279,3361,"Lake County, CA","05000US06033","lake-county-ca"
8,"White Non-Hispanic",2018,"2018",56883,2479,"Lassen County, CA","05000US06035","lassen-county-ca"
8,"White Non-Hispanic",2018,"2018",83847,518,"Los Angeles County, CA","05000US06037","los-angeles-county-ca"
8,"White Non-Hispanic",2018,"2018",63660,2231,"Madera County, CA","05000US06039","madera-county-ca"
8,"White Non-Hispanic",2018,"2018",121310,3006,"Marin County, CA","05000US06041","marin-county-ca"
8,"White Non-Hispanic",2018,"2018",53432,3392,"Mariposa County, CA","05000US06043","mariposa-county-ca"
8,"White Non-Hispanic",2018,"2018",53470,3079,"Mendocino County, CA","05000US06045","mendocino-county-ca"
8,"White Non-Hispanic",2018,"2018",61238,2953,"Merced County, CA","05000US06047","merced-county-ca"
8,"White Non-Hispanic",2018,"2018",47323,5299,"Modoc County, CA","05000US06049","modoc-county-ca"
8,"White Non-Hispanic",2018,"2018",68700,10619,"Mono County, CA","05000US06051","mono-county-ca"
8,"White Non-Hispanic",2018,"2018",82328,1888,"Monterey County, CA","05000US06053","monterey-county-ca"
8,"White Non-Hispanic",2018,"2018",93084,2944,"Napa County, CA","05000US06055","napa-county-ca"
8,"White Non-Hispanic",2018,"2018",63954,1921,"Nevada County, CA","05000US06057","nevada-county-ca"
8,"White Non-Hispanic",2018,"2018",97369,864,"Orange County, CA","05000US06059","orange-county-ca"
8,"White Non-Hispanic",2018,"2018",84997,1837,"Placer County, CA","05000US06061","placer-county-ca"
8,"White Non-Hispanic",2018,"2018",53919,4441,"Plumas County, CA","05000US06063","plumas-county-ca"
8,"White Non-Hispanic",2018,"2018",71482,766,"Riverside County, CA","05000US06065","riverside-county-ca"
8,"White Non-Hispanic",2018,"2018",71076,989.0000000000001,"Sacramento County, CA","05000US06067","sacramento-county-ca"
8,"White Non-Hispanic",2018,"2018",97123,4924,"San Benito County, CA","05000US06069","san-benito-county-ca"
8,"White Non-Hispanic",2018,"2018",64707,873,"San Bernardino County, CA","05000US06071","san-bernardino-county-ca"
8,"White Non-Hispanic",2018,"2018",84785,712,"San Diego County, CA","05000US06073","san-diego-county-ca"
8,"White Non-Hispanic",2018,"2018",132154,2438,"San Francisco County, CA","05000US06075","san-francisco-county-ca"
8,"White Non-Hispanic",2018,"2018",71215,1680,"San Joaquin County, CA","05000US06077","san-joaquin-county-ca"
8,"White Non-Hispanic",2018,"2018",74368,1759,"San Luis Obispo County, CA","05000US06079","san-luis-obispo-county-ca"
8,"White Non-Hispanic",2018,"2018",128187,1954,"San Mateo County, CA","05000US06081","san-mateo-county-ca"
8,"White Non-Hispanic",2018,"2018",84085,1855,"Santa Barbara County, CA","05000US06083","santa-barbara-county-ca"
8,"White Non-Hispanic",2018,"2018",126093,1129,"Santa Clara County, CA","05000US06085","santa-clara-county-ca"
8,"White Non-Hispanic",2018,"2018",88710,2089,"Santa Cruz County, CA","05000US06087","santa-cruz-county-ca"
8,"White Non-Hispanic",2018,"2018",51834,1607,"Shasta County, CA","05000US06089","shasta-county-ca"
8,"White Non-Hispanic",2018,"2018",51192,9313,"Sierra County, CA","05000US06091","sierra-county-ca"
8,"White Non-Hispanic",2018,"2018",46898,2280,"Siskiyou County, CA","05000US06093","siskiyou-county-ca"
8,"White Non-Hispanic",2018,"2018",83481,1749.9999999999998,"Solano County, CA","05000US06095","solano-county-ca"
8,"White Non-Hispanic",2018,"2018",81239,1583,"Sonoma County, CA","05000US06097","sonoma-county-ca"
8,"White Non-Hispanic",2018,"2018",63611,1445,"Stanislaus County, CA","05000US06099","stanislaus-county-ca"
8,"White Non-Hispanic",2018,"2018",64506,2252,"Sutter County, CA","05000US06101","sutter-county-ca"
8,"White Non-Hispanic",2018,"2018",44511,3135,"Tehama County, CA","05000US06103","tehama-county-ca"
8,"White Non-Hispanic",2018,"2018",38260,4581,"Trinity County, CA","05000US06105","trinity-county-ca"
8,"White Non-Hispanic",2018,"2018",61915,2327,"Tulare County, CA","05000US06107","tulare-county-ca"
8,"White Non-Hispanic",2018,"2018",57438,3923,"Tuolumne County, CA","05000US06109","tuolumne-county-ca"
8,"White Non-Hispanic",2018,"2018",93197,1367,"Ventura County, CA","05000US06111","ventura-county-ca"
8,"White Non-Hispanic",2018,"2018",75939,2242,"Yolo County, CA","05000US06113","yolo-county-ca"
8,"White Non-Hispanic",2018,"2018",55989,2729,"Yuba County, CA","05000US06115","yuba-county-ca"
9,"Hispanic",2018,"2018",72438,1565,"Alameda County, CA","05000US06001","alameda-county-ca"
9,"Hispanic",2018,"2018",31250,13824,"Alpine County, CA","05000US06003","alpine-county-ca"
9,"Hispanic",2018,"2018",80958,24336,"Amador County, CA","05000US06005","amador-county-ca"
9,"Hispanic",2018,"2018",41843,2471,"Butte County, CA","05000US06007","butte-county-ca"
9,"Hispanic",2018,"2018",64038,27145,"Calaveras County, CA","05000US06009","calaveras-county-ca"
9,"Hispanic",2018,"2018",56375,8756,"Colusa County, CA","05000US06011","colusa-county-ca"
9,"Hispanic",2018,"2018",69126,1790,"Contra Costa County, CA","05000US06013","contra-costa-county-ca"
9,"Hispanic",2018,"2018",37348,10146,"Del Norte County, CA","05000US06015","del-norte-county-ca"
9,"Hispanic",2018,"2018",70684,6442,"El Dorado County, CA","05000US06017","el-dorado-county-ca"
9,"Hispanic",2018,"2018",41192,787,"Fresno County, CA","05000US06019","fresno-county-ca"
9,"Hispanic",2018,"2018",43845,4736,"Glenn County, CA","05000US06021","glenn-county-ca"
9,"Hispanic",2018,"2018",41250,4252,"Humboldt County, CA","05000US06023","humboldt-county-ca"
9,"Hispanic",2018,"2018",43321,2177,"Imperial County, CA","05000US06025","imperial-county-ca"
9,"Hispanic",2018,"2018",45660,10955,"Inyo County, CA","05000US06027","inyo-county-ca"
9,"Hispanic",2018,"2018",43662,1061,"Kern County, CA","05000US06029","kern-county-ca"
9,"Hispanic",2018,"2018",43845,2060,"Kings County, CA","05000US06031","kings-county-ca"
9,"Hispanic",2018,"2018",40560,7872.000000000001,"Lake County, CA","05000US06033","lake-county-ca"
9,"Hispanic",2018,"2018",51058,14996.000000000002,"Lassen County, CA","05000US06035","lassen-county-ca"
9,"Hispanic",2018,"2018",52712,342,"Los Angeles County, CA","05000US06037","los-angeles-county-ca"
9,"Hispanic",2018,"2018",44155,2461,"Madera County, CA","05000US06039","madera-county-ca"
9,"Hispanic",2018,"2018",64367,4758,"Marin County, CA","05000US06041","marin-county-ca"
9,"Hispanic",2018,"2018",42014,11604,"Mariposa County, CA","05000US06043","mariposa-county-ca"
9,"Hispanic",2018,"2018",40964,3911.0000000000005,"Mendocino County, CA","05000US06045","mendocino-county-ca"
9,"Hispanic",2018,"2018",44436,1641,"Merced County, CA","05000US06047","merced-county-ca"
9,"Hispanic",2018,"2018",30667,19474,"Modoc County, CA","05000US06049","modoc-county-ca"
9,"Hispanic",2018,"2018",52993,6471,"Mono County, CA","05000US06051","mono-county-ca"
9,"Hispanic",2018,"2018",55720,1373,"Monterey County, CA","05000US06053","monterey-county-ca"
9,"Hispanic",2018,"2018",63155,4300,"Napa County, CA","05000US06055","napa-county-ca"
9,"Hispanic",2018,"2018",49581,6449,"Nevada County, CA","05000US06057","nevada-county-ca"
9,"Hispanic",2018,"2018",65103,711,"Orange County, CA","05000US06059","orange-county-ca"
9,"Hispanic",2018,"2018",70247,3715,"Placer County, CA","05000US06061","placer-county-ca"
9,"Hispanic",2018,"2018",51774,10779,"Plumas County, CA","05000US06063","plumas-county-ca"
9,"Hispanic",2018,"2018",54606,778,"Riverside County, CA","05000US06065","riverside-county-ca"
9,"Hispanic",2018,"2018",54377,1303,"Sacramento County, CA","05000US06067","sacramento-county-ca"
9,"Hispanic",2018,"2018",68707,4458,"San Benito County, CA","05000US06069","san-benito-county-ca"
9,"Hispanic",2018,"2018",56813,832,"San Bernardino County, CA","05000US06071","san-bernardino-county-ca"
9,"Hispanic",2018,"2018",56215,852,"San Diego County, CA","05000US06073","san-diego-county-ca"
9,"Hispanic",2018,"2018",72578,3962,"San Francisco County, CA","05000US06075","san-francisco-county-ca"
9,"Hispanic",2018,"2018",52196,1361,"San Joaquin County, CA","05000US06077","san-joaquin-county-ca"
9,"Hispanic",2018,"2018",57053,3044,"San Luis Obispo County, CA","05000US06079","san-luis-obispo-county-ca"
9,"Hispanic",2018,"2018",76655,2563,"San Mateo County, CA","05000US06081","san-mateo-county-ca"
9,"Hispanic",2018,"2018",56780,1878.9999999999998,"Santa Barbara County, CA","05000US06083","santa-barbara-county-ca"
9,"Hispanic",2018,"2018",75313,1746,"Santa Clara County, CA","05000US06085","santa-clara-county-ca"
9,"Hispanic",2018,"2018",54327,1921,"Santa Cruz County, CA","05000US06087","santa-cruz-county-ca"
9,"Hispanic",2018,"2018",41423,4207,"Shasta County, CA","05000US06089","shasta-county-ca"
9,"Hispanic",2018,"2018",21667,14906.999999999998,"Sierra County, CA","05000US06091","sierra-county-ca"
9,"Hispanic",2018,"2018",34922,7125,"Siskiyou County, CA","05000US06093","siskiyou-county-ca"
9,"Hispanic",2018,"2018",68486,3418.9999999999995,"Solano County, CA","05000US06095","solano-county-ca"
9,"Hispanic",2018,"2018",62419,2281,"Sonoma County, CA","05000US06097","sonoma-county-ca"
9,"Hispanic",2018,"2018",50805,1520,"Stanislaus County, CA","05000US06099","stanislaus-county-ca"
9,"Hispanic",2018,"2018",43650,3278,"Sutter County, CA","05000US06101","sutter-county-ca"
9,"Hispanic",2018,"2018",40980,6483,"Tehama County, CA","05000US06103","tehama-county-ca"
9,"Hispanic",2018,"2018",75962,52043,"Trinity County, CA","05000US06105","trinity-county-ca"
9,"Hispanic",2018,"2018",39443,1344,"Tulare County, CA","05000US06107","tulare-county-ca"
9,"Hispanic",2018,"2018",49160,4832,"Tuolumne County, CA","05000US06109","tuolumne-county-ca"
9,"Hispanic",2018,"2018",66135,1845.9999999999998,"Ventura County, CA","05000US06111","ventura-county-ca"
9,"Hispanic",2018,"2018",53821,1395,"Yolo County, CA","05000US06113","yolo-county-ca"
9,"Hispanic",2018,"2018",45128,3958,"Yuba County, CA","05000US06115","yuba-county-ca"
0,"Total",2017,"2017",85743,940,"Alameda County, CA","05000US06001","alameda-county-ca"
0,"Total",2017,"2017",63438,4535,"Alpine County, CA","05000US06003","alpine-county-ca"
0,"Total",2017,"2017",60636,2765,"Amador County, CA","05000US06005","amador-county-ca"
0,"Total",2017,"2017",46516,1130,"Butte County, CA","05000US06007","butte-county-ca"
0,"Total",2017,"2017",54800,3529,"Calaveras County, CA","05000US06009","calaveras-county-ca"
0,"Total",2017,"2017",56481,4858,"Colusa County, CA","05000US06011","colusa-county-ca"
0,"Total",2017,"2017",88456,822,"Contra Costa County, CA","05000US06013","contra-costa-county-ca"
0,"Total",2017,"2017",41287,4114,"Del Norte County, CA","05000US06015","del-norte-county-ca"
0,"Total",2017,"2017",74885,2565,"El Dorado County, CA","05000US06017","el-dorado-county-ca"
0,"Total",2017,"2017",48730,655,"Fresno County, CA","05000US06019","fresno-county-ca"
0,"Total",2017,"2017",46260,3402,"Glenn County, CA","05000US06021","glenn-county-ca"
